id,category,subtype,buy_or_rent,geography,latitude,longitude,sq_meters,floor_number,rooms,bathrooms,ad_type,agent_id,first_seen,last_seen,is_active
15830971,house,3,sale,Αγία Παρασκευή Ελληνικού (Ελληνικό),37.905704,23.740608,147,3,3,3,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15844608,house,1,sale,Varkiza (Vari - Varkiza),37.818535,23.798416,120,6,3,1,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
15856572,house,1,sale,akadimia Platonos (Kolonos - Kolokynthous),37.988415,23.712763,32,4,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
15892372,house,1,sale,Pagkrati Center (Athens - Center),37.966724,23.750298,68,8,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
15928420,house,1,sale,Neo Faliro (Piraeus),37.950001,23.670452,82,6,2,1,vip,17224,2026-01-27 06:30:18,2026-01-27 06:30:18,1
15935392,house,4,sale,Παλαιό Ψυχικό (Αθήνα - Βόρεια Προάστια),38.006786,23.765553,313,3,3,4,vip,17102,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15935470,house,3,sale,Παλαιό Ψυχικό (Αθήνα - Βόρεια Προάστια),38.006786,23.765553,185,3,2,3,vip,17102,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15935588,house,1,sale,Εξάρχεια (Αθήνα - Κέντρο),37.98539,23.734459,43,6,1,1,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
15939609,house,1,sale,Leoforos Patision - Leoforos Acharnon (Athens - Center),38.016811,23.725004,84,7,2,1,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
15968874,house,3,sale,Τερψιθέα (Γλυφάδα),37.892281,23.76111,162,7,2,2,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15968981,house,1,sale,Βάρκιζα (Βάρη - Βάρκιζα),37.820515,23.795834,140,7,3,2,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15968999,house,1,sale,Βάρκιζα (Βάρη - Βάρκιζα),37.820423,23.79624,140,9,3,2,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969210,house,4,sale,Μαύρο Λιθάρι (Ανάβυσσος),37.730408,23.911856,408,3,6,3,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969254,house,3,sale,Δικηγορικά (Βούλα),37.844521,23.773277,430,3,4,6,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969454,house,3,sale,Κέντρο (Παλαιά Φώκαια),37.731609,23.972961,220,3,4,3,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969635,house,3,sale,Βουλιαγμένη (Αθήνα - Νότια Προάστια),37.822041,23.781357,160,7,3,0,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969661,house,4,sale,Γκολφ (Γλυφάδα),37.879177,23.745996,380,3,4,3,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969673,house,1,sale,Καλυμνιώτικα (Βούλα),37.833904,23.780724,140,6,3,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969684,house,4,sale,Πανόραμα (Βούλα),37.856354,23.780251,330,3,4,4,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969697,house,3,sale,Κέντρο (Παλαιά Φώκαια),37.729599,23.967924,195,3,3,3,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969812,house,1,sale,Τερψιθέα (Γλυφάδα),37.897606,23.765509,50,6,1,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969880,house,4,sale,Λάκκα (Ανάβυσσος),37.737278,23.924246,498,3,0,0,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969901,house,3,sale,Δικηγορικά (Βούλα),37.849831,23.770123,90,8,2,3,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969903,house,3,sale,Δικηγορικά (Βούλα),37.847374,23.770332,85,8,2,3,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15969929,house,4,sale,Αγία Μαρίνα (Κορωπί),37.822594,23.849232,84,3,3,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970015,house,1,sale,Τερψιθέα (Γλυφάδα),37.895046,23.767672,67,6,1,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970017,house,1,sale,Βάρκιζα (Βάρη - Βάρκιζα),37.820839,23.793934,52,7,1,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970024,house,4,sale,Γλυφάδα (Αθήνα - Νότια Προάστια),37.883286,23.746943,210,3,4,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970037,house,1,sale,Κάτω Γλυφάδα (Γλυφάδα),37.873386,23.754145,67,3,2,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970043,house,4,sale,Άγιος Νικόλαος (Ανάβυσσος),37.723373,23.922314,300,3,6,3,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970094,house,3,sale,Δικηγορικά (Βούλα),37.845974,23.771788,180,8,3,3,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970104,house,4,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.746384,23.912197,504,3,9,4,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970169,house,1,sale,Καλυμνιώτικα (Βούλα),37.839115,23.773066,80,7,2,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970186,house,6,sale,Λάκκα (Ανάβυσσος),37.742996,23.93285,325,3,7,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970271,house,1,sale,Κάτω Γλυφάδα (Γλυφάδα),37.867405,23.751144,250,11,3,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970297,house,4,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.747635,23.913111,440,3,4,4,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970298,house,4,sale,Άνω Γλυφάδα (Γλυφάδα),37.883461,23.764881,300,3,3,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970325,house,1,sale,Κάτω Γλυφάδα (Γλυφάδα),37.868744,23.753441,148,8,3,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970332,house,1,sale,Γκολφ (Γλυφάδα),37.882511,23.747726,118,7,2,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970359,house,4,sale,Μαύρο Λιθάρι (Ανάβυσσος),37.733349,23.922306,120,3,3,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970362,house,3,sale,Βλάχικα (Βάρη - Βάρκιζα),37.834106,23.786957,101,3,2,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970363,house,3,sale,Μαύρο Λιθάρι (Ανάβυσσος),37.735359,23.914837,222,3,3,3,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970369,house,1,sale,Βλάχικα (Βάρη - Βάρκιζα),37.835499,23.789532,66,7,1,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970399,house,4,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.750732,23.908516,163,3,3,2,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15970428,house,4,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.744278,23.905039,230,3,3,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970554,house,3,sale,Κάτω Γλυφάδα (Γλυφάδα),37.859703,23.760433,174,3,4,0,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970562,house,4,sale,Άνω Γλυφάδα (Γλυφάδα),37.880394,23.769312,380,3,5,3,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970582,house,4,sale,Κέντρο (Παλαιά Φώκαια),37.730232,23.961966,255,3,4,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970605,house,4,sale,Κέντρο (Παλαιά Φώκαια),37.713486,23.960468,250,3,6,5,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970606,house,6,sale,Πανόραμα (Βούλα),37.856667,23.777527,228,3,6,3,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970627,house,4,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.752228,23.919241,280,3,3,3,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970674,house,4,sale,Λαγονήσι (Καλύβια Θορικού),37.781719,23.890055,200,3,4,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970690,house,3,sale,Δικηγορικά (Βούλα),37.845089,23.776024,180,3,4,4,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970756,house,3,sale,Γκολφ (Γλυφάδα),37.877197,23.752701,262,3,5,4,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970773,house,1,sale,Καλυμνιώτικα (Βούλα),37.841114,23.777637,126,6,2,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970825,house,4,sale,Βάρκιζα (Βάρη - Βάρκιζα),37.820251,23.798908,503,3,4,4,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970869,house,1,sale,Ευρυάλη (Βούλα),37.853188,23.761169,105,7,2,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970892,house,1,sale,Κάτω Γλυφάδα (Γλυφάδα),37.864624,23.757055,120,7,2,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970917,house,1,sale,Κάτω Γλυφάδα (Γλυφάδα),37.863968,23.751844,154,7,3,3,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15970956,house,3,sale,Άνω Γλυφάδα (Γλυφάδα),37.868488,23.760914,140,8,3,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971012,house,3,sale,Καλυμνιώτικα (Βούλα),37.840027,23.779917,216,3,4,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971023,house,4,sale,Γκολφ (Γλυφάδα),37.885284,23.74892,339,3,6,0,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971040,house,1,sale,Βάρκιζα (Βάρη - Βάρκιζα),37.820126,23.794123,50,7,1,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971091,house,1,sale,Τερψιθέα (Γλυφάδα),37.896801,23.767162,90,8,2,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971141,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.886543,23.755634,92,8,3,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971283,house,3,sale,Καλυμνιώτικα (Βούλα),37.840034,23.779322,115,9,3,3,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971387,house,1,sale,Τερψιθέα (Γλυφάδα),37.890182,23.772423,102,10,3,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971398,house,4,sale,Πανόραμα (Βούλα),37.85693,23.778687,305,3,7,3,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971510,house,6,sale,Άνω Γλυφάδα (Γλυφάδα),37.886459,23.764952,195,3,0,0,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971595,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.867901,23.766434,118,6,3,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971660,house,1,sale,Γκολφ (Γλυφάδα),37.88361,23.746622,126,6,3,0,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971776,house,6,sale,Άνω Γλυφάδα (Γλυφάδα),37.887932,23.764069,418,3,0,0,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971779,house,1,sale,Γκολφ (Γλυφάδα),37.884739,23.748339,126,7,3,0,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971798,house,3,sale,Ανάβυσσος Κέντρο (Ανάβυσσος),37.728077,23.944403,116,3,3,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971801,house,6,sale,Άνω Γλυφάδα (Γλυφάδα),37.876358,23.767574,337,3,6,5,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971813,house,3,sale,Γκολφ (Γλυφάδα),37.882637,23.746124,140,1,2,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971845,house,1,sale,Καλυμνιώτικα (Βούλα),37.837379,23.776945,92,7,2,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971865,house,3,sale,Γκολφ (Γλυφάδα),37.885368,23.746101,186,3,4,0,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15971867,house,4,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.748711,23.911358,460,3,6,5,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971887,house,1,sale,Ασύρματος Αλίανθου (Βάρη - Βάρκιζα),37.824394,23.807329,100,6,2,1,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15971927,house,3,sale,Γκολφ (Γλυφάδα),37.880093,23.75172,275,3,3,3,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971929,house,3,sale,Καλυμνιώτικα (Βούλα),37.842361,23.776735,308,3,4,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15971993,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.873058,23.768833,131,7,3,2,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972007,house,3,sale,Κάτω Γλυφάδα (Γλυφάδα),37.870201,23.752251,200,8,3,2,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972038,house,3,sale,Κάτω Γλυφάδα (Γλυφάδα),37.860222,23.758045,115,7,2,1,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972039,house,3,sale,Βάρη - Βάρκιζα (Αθήνα - Νότια Προάστια),37.8283,23.815363,300,3,5,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15972048,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.888485,23.76622,92,6,2,1,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972062,house,4,sale,Μαύρο Λιθάρι (Ανάβυσσος),37.735748,23.911873,115,3,2,2,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972069,house,3,sale,Κάτω Γλυφάδα (Γλυφάδα),37.863068,23.756521,163,7,3,3,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972073,house,3,sale,Κάτω Γλυφάδα (Γλυφάδα),37.861843,23.75296,159,6,3,3,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972119,house,1,sale,Δικηγορικά (Βούλα),37.846409,23.772152,74,8,1,1,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15972176,house,3,sale,Καλυμνιώτικα (Βούλα),37.840782,23.773117,148,8,3,2,vip,4117,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15972233,house,1,sale,Αιξωνή (Γλυφάδα),37.865135,23.765787,140,8,3,2,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972241,house,4,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.741657,23.905285,554,3,3,3,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972274,house,4,sale,Λαγονήσι (Καλύβια Θορικού),37.781841,23.889772,207,4,4,2,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972289,house,3,sale,Καλυμνιώτικα (Βούλα),37.839592,23.778519,160,7,3,3,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972318,house,3,sale,Βάρκιζα (Βάρη - Βάρκιζα),37.817303,23.794731,200,9,3,2,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972320,house,3,sale,Βάρκιζα (Βάρη - Βάρκιζα),37.819485,23.794277,217,3,2,3,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972339,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.876549,23.760431,137,7,4,2,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972349,house,4,sale,Λαγονήσι (Καλύβια Θορικού),37.781639,23.889854,181,3,4,2,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972360,house,4,sale,Λαγονήσι (Καλύβια Θορικού),37.782555,23.889599,370,3,9,7,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972366,house,4,sale,Μαύρο Λιθάρι (Ανάβυσσος),37.731117,23.917389,190,3,3,3,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972370,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.887302,23.756645,135,7,3,1,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972374,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.885113,23.757139,135,8,2,1,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972406,house,4,sale,Κέντρο (Παλαιά Φώκαια),37.726391,23.960226,200,3,3,3,vip,4117,2026-01-28 01:26:25,2026-01-28 01:26:25,1
15972462,house,4,sale,Λαγονήσι (Καλύβια Θορικού),37.781479,23.890318,350,3,5,5,vip,4117,2026-01-28 01:26:25,2026-01-28 01:26:25,1
15972670,house,3,sale,Δικηγορικά (Βούλα),37.849926,23.771076,169,7,3,1,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972934,house,1,sale,Γκολφ (Γλυφάδα),37.881786,23.749794,114,9,2,1,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15972948,house,1,sale,Γκολφ (Γλυφάδα),37.873901,23.752274,137,6,3,2,vip,4117,2026-01-28 01:26:23,2026-01-28 01:26:23,1
15973561,house,4,sale,Βάρη - Βάρκιζα (Αθήνα - Νότια Προάστια),37.835438,23.81691,198,3,6,3,vip,4117,2026-01-28 01:26:25,2026-01-28 01:26:25,1
15976657,house,6,sale,Kallithea (Athens - South),37.96048,23.718521,360,3,0,8,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
15979494,house,1,sale,Φλοίσβος (Παλαιό Φάληρο),37.922806,23.695879,200,9,4,1,vip,16201,2026-01-28 01:26:18,2026-01-28 01:26:18,1
15982813,house,4,sale,Λαγονήσι (Καλύβια Θορικού),37.800198,23.872519,77,3,2,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15991359,house,3,sale,Τερψιθέα (Γλυφάδα),37.897785,23.764629,130,10,3,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
15991901,house,3,sale,Άλιμος (Αθήνα - Νότια Προάστια),37.910725,23.719975,155,8,3,2,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
15992011,house,1,sale,Λυκαβηττός (Κολωνάκι - Λυκαβηττός),37.987232,23.745895,225,8,4,2,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
16004007,house,3,sale,Άνω Γλυφάδα (Γλυφάδα),37.869732,23.76215,162,9,3,3,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
16004009,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.869732,23.76215,111,8,3,1,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
16004010,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.869732,23.76215,111,7,3,2,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
16004012,house,3,sale,Άνω Γλυφάδα (Γλυφάδα),37.869732,23.76215,195,3,4,3,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
16004013,house,3,sale,Άνω Γλυφάδα (Γλυφάδα),37.869732,23.76215,168,3,4,3,vip,16175,2026-01-28 01:26:21,2026-01-28 01:26:21,1
16008278,house,4,sale,Aiginitissa (Aegina),37.70335,23.469812,180,3,3,2,vip,4650,2026-01-27 06:30:23,2026-01-27 06:30:23,1
16012156,house,1,sale,Άγιος Νικόλαος (Ανάβυσσος),37.723408,23.917934,120,6,2,2,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
16016978,house,1,sale,Kapandriti (Kapandriti),38.225555,23.885277,282,0,5,4,vip,13244,2026-01-27 06:30:18,2026-01-27 06:30:18,1
16034044,house,4,sale,Εξάρχεια (Αθήνα - Κέντρο),37.984455,23.738031,270,3,5,2,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
16044035,house,1,sale,Πολιτεία (Κηφισιά),38.083473,23.823883,210,7,3,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
16047739,house,3,sale,Βάρκιζα (Βάρη - Βάρκιζα),37.817139,23.794558,111,8,2,2,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
16048886,house,1,sale,Kinosargous (Athens - Center),37.962429,23.727896,45,2,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
16051518,house,1,sale,Κολωνάκι (Κολωνάκι - Λυκαβηττός),37.978256,23.750154,40,3,1,1,vip,10234,2026-01-28 01:26:18,2026-01-28 01:26:18,1
16055923,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.884941,23.75761,82,8,2,1,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
16056202,house,1,sale,Παράδεισος (Αγία Παρασκευή),38.015438,23.840267,116,3,3,1,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
16056516,house,10,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.750477,23.912388,587,3,6,5,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
16064267,house,3,sale,Pefkakia (Agia Paraskevi),38.019535,23.843176,167,7,4,3,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
16064941,house,1,sale,Γλυφάδα (Αθήνα - Νότια Προάστια),37.881302,23.74836,130,7,3,1,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
16070435,house,1,sale,Tzitzifies (Kallithea),37.949547,23.69125,50,7,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
16071817,house,4,sale,Κίτσι (Κορωπί),37.832787,23.863119,430,1,8,6,vip,4117,2026-01-28 01:26:19,2026-01-28 01:26:19,1
16083917,house,1,sale,Χαροκόπου (Καλλιθέα),37.956638,23.71166,85,7,0,0,vip,21141,2026-01-28 01:26:18,2026-01-28 01:26:18,1
16092506,house,1,sale,Φιλοθέη (Αθήνα - Βόρεια Προάστια),38.025284,23.779383,142,6,3,1,vip,17102,2026-01-28 01:26:19,2026-01-28 01:26:19,1
16104734,house,1,sale,Profitis Ilias (Kifisia),38.070656,23.80901,190,7,3,2,vip,5654,2026-01-27 06:30:22,2026-01-27 06:30:22,1
16104872,house,1,sale,Προφήτης Ηλίας (Κηφισιά),38.070358,23.809244,196,3,3,2,vip,5654,2026-01-28 01:26:23,2026-01-28 01:26:23,1
16112205,house,3,sale,Προφήτης Ηλίας (Κηφισιά),38.067059,23.805923,148,7,3,2,vip,5275,2026-01-28 01:26:25,2026-01-28 01:26:25,1
16112269,house,1,sale,Προφήτης Ηλίας (Κηφισιά),38.067059,23.805923,91,6,2,1,vip,5275,2026-01-28 01:26:25,2026-01-28 01:26:25,1
16116072,house,4,sale,Καστρί - Πολιτεία (Νέα Ερυθραία),38.090862,23.827074,50,3,1,1,vip,5275,2026-01-28 01:26:25,2026-01-28 01:26:25,1
16116399,house,1,sale,Faros (Neo Psychiko),38.001541,23.774586,154,11,3,1,vip,17102,2026-01-27 06:30:22,2026-01-27 06:30:22,1
